,device_name,mac_addr,eddystone_instance_id,rssi,timestamp
11:30.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,11:30.9
11:30.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-83,11:30.9
11:30.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-68,11:30.9
11:30.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-84,11:30.9
11:30.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-76,11:30.9
11:31.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-80,11:31.0
11:31.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-74,11:31.2
11:31.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-85,11:31.2
11:31.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-88,11:31.2
11:31.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-78,11:31.3
11:31.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-66,11:31.3
11:31.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,11:31.4
11:31.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-78,11:31.7
11:31.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,11:31.7
11:31.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,11:31.7
11:31.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-68,11:31.7
11:31.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,11:31.7
11:31.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,11:31.8
11:32.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-79,11:32.1
11:32.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-83,11:32.1
11:32.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-80,11:32.2
11:32.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-65,11:32.2
11:32.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,11:32.2
11:32.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-78,11:32.2
11:32.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,11:32.5
11:32.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-77,11:32.5
11:32.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,11:32.6
11:32.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-80,11:32.6
11:32.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-67,11:32.6
11:32.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-72,11:32.6
11:32.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-65,11:32.9
11:32.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-80,11:32.9
11:32.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,11:32.9
11:32.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-78,11:32.9
11:33.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-87,11:33.0
11:33.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-80,11:33.0
11:33.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-58,11:33.3
11:33.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-69,11:33.3
11:33.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,11:33.3
11:33.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,11:33.3
11:33.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,11:33.4
11:33.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,11:33.4
11:33.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-80,11:33.7
11:33.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-60,11:33.7
11:33.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-78,11:33.7
11:33.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-92,11:33.7
11:33.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:33.8
11:33.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-79,11:33.8
11:34.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,11:34.1
11:34.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-65,11:34.2
11:34.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-74,11:34.2
11:34.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-79,11:34.2
11:34.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,11:34.2
11:34.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-88,11:34.2
11:34.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,11:34.5
11:34.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-80,11:34.5
11:34.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,11:34.5
11:34.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-50,11:34.6
11:34.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-76,11:34.6
11:34.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-77,11:34.6
11:34.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-79,11:34.9
11:35.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,11:35.0
11:35.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-49,11:35.0
11:35.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-82,11:35.0
11:35.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,11:35.0
11:35.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,11:35.0
11:35.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:35.2
11:35.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,11:35.3
11:35.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-79,11:35.4
11:35.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,11:35.4
11:35.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-83,11:35.4
11:35.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,11:35.6
11:35.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-59,11:35.6
11:35.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-92,11:35.7
11:35.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,11:35.8
11:35.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-88,11:35.8
11:35.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-76,11:35.8
11:36.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-90,11:36.1
11:36.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-70,11:36.1
11:36.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-57,11:36.1
11:36.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-86,11:36.1
11:36.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-75,11:36.2
11:36.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-83,11:36.2
11:36.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-65,11:36.3
11:36.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-79,11:36.5
11:36.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,11:36.5
11:36.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-71,11:36.6
11:36.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-78,11:36.6
11:36.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,11:36.6
11:36.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-81,11:36.9
11:37.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,11:37.0
11:37.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-89,11:37.0
11:37.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-65,11:37.0
11:37.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-72,11:37.0
11:37.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-76,11:37.0
11:37.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,11:37.3
11:37.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-73,11:37.3
11:37.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,11:37.3
11:37.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-67,11:37.4
11:37.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-79,11:37.4
11:37.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:37.4
11:37.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-82,11:37.8
11:37.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,11:37.8
11:37.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,11:37.8
11:37.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-70,11:37.8
11:37.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,11:37.8
11:37.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-71,11:37.8
11:38.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:38.2
11:38.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-82,11:38.2
11:38.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-75,11:38.2
11:38.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-59,11:38.2
11:38.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-73,11:38.2
11:38.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,11:38.2
11:38.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,11:38.6
11:38.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-85,11:38.6
11:38.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-80,11:38.6
11:38.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,11:38.6
11:38.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-53,11:38.6
11:38.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-66,11:38.7
11:39.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-51,11:39.0
11:39.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-86,11:39.0
11:39.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-74,11:39.0
11:39.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-86,11:39.0
11:39.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-83,11:39.1
11:39.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-74,11:39.1
11:39.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-47,11:39.4
11:39.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,11:39.4
11:39.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-74,11:39.4
11:39.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-80,11:39.4
11:39.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-87,11:39.5
11:39.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,11:39.5
11:39.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-92,11:39.8
11:39.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-82,11:39.8
11:39.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-93,11:39.8
11:39.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-46,11:39.8
11:39.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-72,11:39.8
11:39.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-78,11:39.8
11:40.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-48,11:40.1
11:40.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-91,11:40.2
11:40.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-82,11:40.2
11:40.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-75,11:40.2
11:40.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,11:40.2
11:40.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-89,11:40.2
11:40.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-74,11:40.4
11:40.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-47,11:40.5
11:40.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-91,11:40.6
11:40.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-91,11:40.6
11:40.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-83,11:40.6
11:40.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,11:40.7
11:40.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,11:40.8
11:41.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-47,11:41.0
11:41.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-88,11:41.0
11:41.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-92,11:41.0
11:41.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-91,11:41.0
11:41.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-75,11:41.1
11:41.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-96,11:41.4
11:41.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,11:41.4
11:41.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-91,11:41.4
11:41.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-88,11:41.4
11:41.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-75,11:41.5
11:41.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-47,11:41.5
11:41.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,11:41.6
11:41.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-97,11:41.8
11:41.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-48,11:41.8
11:41.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-95,11:41.8
11:41.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-88,11:41.9
11:41.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-75,11:41.9
11:42.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-95,11:42.2
11:42.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-74,11:42.2
11:42.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-47,11:42.2
11:42.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,11:42.2
11:42.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-90,11:42.2
11:42.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-92,11:42.3
11:42.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-97,11:42.4
11:42.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-90,11:42.5
11:42.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-78,11:42.5
11:42.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-91,11:42.6
11:42.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-46,11:42.7
11:42.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-80,11:42.7
11:42.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-90,11:42.9
11:43.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-91,11:43.1
11:43.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-46,11:43.1
11:43.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-78,11:43.1
11:43.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:43.1
11:43.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-46,11:43.4
11:43.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-77,11:43.4
11:43.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-90,11:43.4
11:43.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-87,11:43.5
11:43.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:43.5
11:43.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-92,11:43.7
11:43.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,11:43.8
11:43.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-46,11:43.8
11:43.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:43.8
11:43.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-77,11:43.9
11:44.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,11:44.1
11:44.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-89,11:44.2
11:44.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,11:44.2
11:44.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,11:44.3
11:44.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-46,11:44.3
11:44.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-93,11:44.6
11:44.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:44.6
11:44.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,11:44.6
11:44.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,11:44.6
11:44.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-46,11:44.6
11:44.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-88,11:44.7
11:44.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-94,11:44.8
11:44.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,11:44.9
11:45.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,11:45.0
11:45.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,11:45.0
11:45.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:45.0
11:45.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-47,11:45.1
11:45.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-93,11:45.2
11:45.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,11:45.3
11:45.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:45.5
11:45.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-47,11:45.5
11:45.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,11:45.5
11:45.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-88,11:45.5
11:45.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-90,11:45.9
11:45.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-91,11:45.9
11:45.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,11:45.9
11:45.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-45,11:45.9
11:45.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,11:45.9
11:45.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,11:45.9
11:46.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-98,11:46.2
11:46.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-78,11:46.2
11:46.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-46,11:46.2
11:46.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,11:46.3
11:46.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:46.3
11:46.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:46.3
11:46.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,11:46.7
11:46.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-46,11:46.7
11:46.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,11:46.7
11:46.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:46.7
11:46.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,11:46.7
11:46.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:46.8
11:47.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-80,11:47.0
11:47.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,11:47.1
11:47.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-46,11:47.1
11:47.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,11:47.1
11:47.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-94,11:47.3
11:47.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-78,11:47.4
11:47.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,11:47.4
11:47.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,11:47.5
11:47.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,11:47.6
11:47.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-44,11:47.6
11:47.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,11:47.8
11:47.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,11:47.9
11:47.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-44,11:47.9
11:47.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-94,11:47.9
11:47.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-77,11:47.9
11:47.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,11:47.9
11:48.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-78,11:48.0
11:48.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,11:48.2
11:48.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-44,11:48.3
11:48.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,11:48.3
11:48.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,11:48.3
11:48.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-91,11:48.3
11:48.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-83,11:48.6
11:48.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:48.6
11:48.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:48.6
11:48.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-44,11:48.7
11:48.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-87,11:48.7
11:48.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-94,11:48.7
11:49.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-84,11:49.1
11:49.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-78,11:49.1
11:49.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-49,11:49.1
11:49.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:49.1
11:49.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-93,11:49.2
11:49.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-87,11:49.2
11:49.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,11:49.4
11:49.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-93,11:49.5
11:49.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-52,11:49.6
11:49.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-73,11:49.6
11:49.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-78,11:49.6
11:49.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-81,11:49.6
11:49.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-91,11:49.9
11:50.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,11:50.0
11:50.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-55,11:50.0
11:50.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,11:50.0
11:50.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-78,11:50.0
11:50.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-88,11:50.3
11:50.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-90,11:50.3
11:50.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-74,11:50.4
11:50.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-74,11:50.4
11:50.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-57,11:50.4
11:50.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,11:50.4
11:50.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-90,11:50.5
11:50.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,11:50.6
11:50.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-87,11:50.7
11:50.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,11:50.8
11:50.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-73,11:50.8
11:50.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-56,11:50.8
11:51.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-93,11:51.0
11:51.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-57,11:51.1
11:51.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,11:51.1
11:51.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,11:51.1
11:51.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-69,11:51.2
11:51.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,11:51.2
11:51.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:51.4
11:51.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-63,11:51.4
11:51.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-93,11:51.6
11:51.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,11:51.6
11:51.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-92,11:51.6
11:51.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-69,11:51.6
11:51.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-86,11:51.8
11:51.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-83,11:51.9
11:52.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-64,11:52.0
11:52.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-76,11:52.0
11:52.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-77,11:52.0
11:52.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-80,11:52.0
11:52.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,11:52.2
11:52.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-77,11:52.3
11:52.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-69,11:52.4
11:52.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-61,11:52.4
11:52.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-84,11:52.4
11:52.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-95,11:52.4
